Flow Duration,Fwd IAT Mean,Bwd IAT Mean,Fwd PSH Flags,Fwd Packets/s,Bwd Packets/s,Label
769231,418.0,256378.0,0,3.89999883,5.19999844,1
1736837,457.5,347350.8,0,1.727277804,3.454555609,1
8554003,2851334.333,0.0,0,0.467617325,0.0,1
1729138,422.0,345817.8,0,1.734968522,3.469937044,1
8560696,2853565.333,0.0,0,0.467251728,0.0,1
1616233,382.5,323243.6,0,1.856168015,3.712336031,1
8456739,2114184.75,0.0,0,0.59124445,0.0,1
1508614,396.5,301713.2,0,1.988580247,3.977160493,1
8449767,2816589.0,0.0,0,0.473385834,0.0,1
1508716,372.0,377170.75,0,1.988445804,3.31407634,1
8447820,2815940.0,0.0,0,0.473494937,0.0,1
1493896,422.0,373445.0,0,2.008171921,3.346953202,1
8449779,2816593.0,0.0,0,0.473385162,0.0,1
1125325,5756.5,225045.4,0,2.665896519,5.331793038,1
8389812,2796604.0,0.0,0,0.476768729,0.0,1
1125264,5780.0,281298.25,0,2.666041036,4.443401726,1
8389803,2097450.75,0.0,0,0.59596155,0.0,1
1125268,5704.5,187532.3333,0,2.666031559,6.220740304,1
8392784,2098196.0,0.0,0,0.595749873,0.0,1
1114018,446.5,278480.0,0,2.692954692,4.48825782,1
8374788,2093697.0,0.0,0,0.597030038,0.0,1
1114370,470.5,371431.0,0,2.692104059,3.589472078,1
8371783,2092945.75,0.0,0,0.597244339,0.0,1
1114073,403.5,278514.25,0,2.692821745,4.488036242,1
8373780,2093445.0,0.0,0,0.597101906,0.0,1
1114230,424.5,278545.5,0,2.692442314,4.487403857,1
8370797,2092699.25,0.0,0,0.597314688,0.0,1
1114181,398.5,371377.6667,0,2.692560724,3.590080965,1
8369805,2092451.25,0.0,0,0.597385483,0.0,1
1114283,374.5,371411.3333,0,2.692314251,3.589752334,1
8367813,2091953.25,0.0,0,0.597527693,0.0,1
1101099,432.5,275258.5,0,2.724550653,4.540917756,1
1102223,448.5,275537.25,0,2.721772273,4.536287122,1
1102086,412.5,275514.25,0,2.722110616,4.536851026,1
1102364,386.5,275585.5,0,2.721424139,4.535706899,1
164632,973.0,54851.33333,0,12.14830653,24.29661305,1
164865,497.5,41196.5,0,18.1967064,30.32784399,1
164715,471.5,41145.25,0,18.21327748,30.35546247,1
58163,426.0,14517.5,0,51.57918264,85.9653044,1
57922,360.5,19292.0,0,51.79379165,69.05838887,1
58061,357.5,19351.66667,0,51.66979556,68.89306075,1
58167,351.0,14537.75,0,51.57563567,85.95939278,1
51975,22221.0,10385.0,0,57.72005772,115.4401154,1
8319967,2773322.333,0.0,0,0.480771138,0.0,1
52154,22192.0,10418.4,0,57.52195421,115.0439084,1
8320282,2080070.5,0.0,0,0.60094117,0.0,1
52157,22266.0,17370.0,0,57.51864563,76.6915275,1
8318780,2772926.667,0.0,0,0.480839739,0.0,1
553830,15719.0,138452.5,0,5.416824657,9.028041096,1
7796440,2598813.333,0.0,0,0.513054676,0.0,1
821198,15822.5,164226.8,0,3.65319935,7.3063987,1
7530652,1882663.0,0.0,0,0.663953134,0.0,1
553963,15737.5,184642.0,0,5.415524142,7.220698855,1
7795745,1948936.25,0.0,0,0.64137552,0.0,1
556778,15759.5,111340.8,0,5.388143928,10.77628786,1
7794286,2598095.333,0.0,0,0.513196462,0.0,1
822828,15894.5,205681.5,0,3.645962461,6.076604102,1
7535874,2511958.0,0.0,0,0.530794437,0.0,1
823780,15949.0,205919.0,0,3.641749011,6.069581684,1
7532767,2510922.333,0.0,0,0.531013371,0.0,1
805237,7859.0,161030.8,0,3.725611218,7.451222435,1
7533947,2511315.667,0.0,0,0.530930202,0.0,1
807225,7915.5,201781.0,0,3.716435938,6.194059897,1
7530825,1882706.25,0.0,0,0.663937882,0.0,1
807761,7982.0,161525.2,0,3.71396985,7.4279397,1
7527853,2509284.333,0.0,0,0.531360004,0.0,1
809063,8019.5,202220.75,0,3.707993073,6.179988456,1
7524854,1881213.5,0.0,0,0.664464719,0.0,1
807599,7999.5,269145.3333,0,3.714714852,4.952953136,1
7526820,2508940.0,0.0,0,0.531432929,0.0,1
809021,8062.0,202202.5,0,3.708185572,6.180309287,1
7522798,2507599.333,0.0,0,0.531717055,0.0,1
809260,8041.5,202268.5,0,3.707090428,6.178484047,1
7522839,1880709.75,0.0,0,0.664642697,0.0,1
792854,383.5,264252.0,0,3.783798783,5.045065044,1
7524817,2508272.333,0.0,0,0.531574389,0.0,1
793113,352.0,198264.5,0,3.78256314,6.304271901,1
7523802,2507934.0,0.0,0,0.531646101,0.0,1
793084,345.5,264355.0,0,3.782701454,5.043601939,1
7523763,2507921.0,0.0,0,0.531648857,0.0,1
794469,314.5,198612.0,0,3.77610706,6.293511767,1
7522797,1880699.25,0.0,0,0.664646407,0.0,1
771361,444.0,192809.0,0,3.889229557,6.482049261,1
1730733,425.0,346136.4,0,1.733369619,3.466739237,1
6566315,1641578.75,0.0,0,0.761462099,0.0,1
1731263,440.5,346240.2,0,1.732838974,3.465677947,1
6564190,1641047.5,0.0,0,0.761708604,0.0,1
1323754,543.0,264741.0,0,2.266282104,4.532564208,1
1323932,559.0,330935.25,0,2.265977407,3.776629011,1
1325083,510.0,265007.4,0,2.264009122,4.528018245,1
1060865,7956.5,265201.25,0,2.827881022,4.713135036,1
6432603,2144201.0,0.0,0,0.62183225,0.0,1
1127780,7958.0,225543.2,0,2.660093281,5.320186561,1
6380861,2126953.667,0.0,0,0.626874649,0.0,1
1127772,7980.0,281916.25,0,2.66011215,4.433520251,1
6379865,2126621.667,0.0,0,0.626972514,0.0,1
1127742,7978.5,225527.4,0,2.660182914,5.320365828,1
6380888,1595222.0,0.0,0,0.783589996,0.0,1
1127745,8005.5,281908.0,0,2.660175838,4.433626396,1
6377958,2125986.0,0.0,0,0.627159978,0.0,1
1129347,8046.5,282286.5,0,2.656402328,4.427337213,1
6374990,2124996.667,0.0,0,0.627451965,0.0,1
1129295,8046.0,282285.5,0,2.656524646,4.427541077,1
6374135,1593533.75,0.0,0,0.784420161,0.0,1
1127933,8028.5,281944.0,0,2.659732449,4.432887414,1
6377773,1594443.25,0.0,0,0.783972713,0.0,1
1116165,768.5,223212.4,0,2.687774657,5.375549314,1
6372991,1593247.75,0.0,0,0.78456097,0.0,1
1116891,767.0,223360.6,0,2.686027553,5.372055107,1
6370991,1592747.75,0.0,0,0.784807262,0.0,1
1116645,771.5,279147.75,0,2.686619293,4.477698821,1
6368987,1273797.4,0.0,0,0.942065041,0.0,1
1116637,694.0,372199.0,0,2.686638541,3.582184721,1
6371994,1592998.5,0.0,0,0.784683727,0.0,1
1116548,666.5,372168.3333,0,2.686852692,3.582470257,1
6368849,1273769.8,0.0,0,0.942085454,0.0,1
1116458,684.0,372137.6667,0,2.687069285,3.582759047,1
6366960,1273392.0,0.0,0,0.942364959,0.0,1
1104675,395.5,220912.8,0,2.715730871,5.431461742,1
167068,460.5,33394.2,0,17.95676012,35.91352024,1
167155,473.0,55671.0,0,17.94741408,23.92988544,1
46357,554.5,11561.75,0,64.7151455,107.8585758,1
47436,599.5,11834.25,0,63.2431065,105.4051775,1
46170,515.5,9218.8,0,64.97725796,129.9545159,1
47182,493.5,11779.5,0,63.58357001,105.9726167,1
51163,23321.0,10194.2,0,58.63612376,117.2722475,1
6322148,2107382.667,0.0,0,0.632696356,0.0,1
54428,23376.0,10847.2,0,55.11868891,110.2373778,1
6317861,1579465.25,0.0,0,0.791407092,0.0,1
54383,23354.5,13549.0,0,55.16429767,91.94049611,1
6318862,1579715.5,0.0,0,0.791281721,0.0,1
265112,16584.5,53016.6,0,11.31597212,22.63194423,1
6086361,1521590.25,0.0,0,0.821508944,0.0,1
265193,16624.0,53029.6,0,11.31251579,22.62503158,1
6092872,1523218.0,0.0,0,0.820631059,0.0,1
265037,16646.0,66248.25,0,11.3191743,18.86529051,1
6092871,2030957.0,0.0,0,0.656504955,0.0,1
264128,16121.5,88033.66667,0,11.35812939,15.14417252,1
6095825,1523956.25,0.0,0,0.82023352,0.0,1
264053,16148.0,88010.33333,0,11.36135549,15.14847398,1
6092845,2030948.333,0.0,0,0.656507756,0.0,1
277574,16326.5,55511.8,0,10.8079287,21.61585739,1
6081792,1520448.0,0.0,0,0.82212611,0.0,1
277576,16374.5,138759.5,0,10.80785082,10.80785082,1
6079797,1519949.25,0.0,0,0.822395879,0.0,1
277558,16351.0,69369.75,0,10.80855173,18.01425288,1
6080785,1520196.25,0.0,0,0.822262257,0.0,1
278168,16391.5,69526.25,0,10.78484944,17.97474907,1
6076822,1519205.5,0.0,0,0.822798496,0.0,1
278157,16392.0,92683.0,0,10.78527594,14.38036792,1
6075843,1518960.75,0.0,0,0.822931073,0.0,1
267637,9421.5,53523.6,0,11.20921248,22.41842496,1
6051885,1512971.25,0.0,0,0.826188865,0.0,1
266646,9353.0,53328.6,0,11.25087194,22.50174389,1
6053884,1513471.0,0.0,0,0.825916057,0.0,1
252825,1882.5,50549.6,0,11.86591516,23.73183032,1
240864,425.0,48163.2,0,12.45516142,24.91032284,1
241229,441.5,60294.5,0,12.4363157,20.72719283,1
241092,386.0,48202.0,0,12.44338261,24.88676522,1
241500,388.5,48297.2,0,12.42236025,24.8447205,1
227097,455.0,45408.6,0,13.21021414,26.42042828,1
228156,472.0,57028.5,0,13.14889812,21.9148302,1
227853,395.0,45561.6,0,13.16638359,26.33276718,1
274101,8452.0,54806.8,0,10.94487069,21.88974137,1
5801095,1450273.75,0.0,0,0.861906244,0.0,1
90109,8443.5,18008.8,0,33.2930118,66.58602359,1
5983704,1495926.0,0.0,0,0.835602831,0.0,1
273450,9019.0,54680.0,0,10.97092704,21.94185409,1
5799070,1449767.5,0.0,0,0.862207216,0.0,1
276039,8999.0,91998.33333,0,10.86802952,14.49070602,1
5797236,1932412.0,0.0,0,0.689983985,0.0,1
540670,8995.0,108112.8,0,5.548671093,11.09734219,1
5531149,1843716.333,0.0,0,0.723177047,0.0,1
528062,17944.0,105604.6,0,5.681151077,11.36230215,1
5529894,1843298.0,0.0,0,0.723341171,0.0,1
528250,17966.0,176070.6667,0,5.6791292,7.572172267,1
5528871,1842957.0,0.0,0,0.72347501,0.0,1
528571,17997.5,132115.75,0,5.675680278,9.459467129,1
5528916,1382229.0,0.0,0,0.904336402,0.0,1
528714,18206.5,132162.25,0,5.67414519,9.45690865,1
5526890,1381722.5,0.0,0,0.904667905,0.0,1
528873,18211.5,132193.5,0,5.672439319,9.454065532,1
5526869,1381717.25,0.0,0,0.904671343,0.0,1
519898,10710.5,173293.6667,0,5.770362648,7.693816864,1
5517875,1379468.75,0.0,0,0.906145935,0.0,1
515703,10680.0,171885.3333,0,5.817301819,7.756402425,1
5518872,1839624.0,0.0,0,0.72478579,0.0,1
522216,10758.5,130539.5,0,5.744749299,9.574582165,1
5516873,1379218.25,0.0,0,0.906310513,0.0,1
1630880,420.5,326173.0,0,1.839497694,3.678995389,1
4375880,1093970.0,0.0,0,1.142627312,0.0,1
1630817,413.0,407692.0,0,1.839568756,3.065947927,1
4374906,1458302.0,0.0,0,0.914305359,0.0,1
1630462,357.0,326082.6,0,1.839969285,3.67993857,1
4375918,1458639.333,0.0,0,0.914093911,0.0,1
1630728,382.0,543567.3333,0,1.839669154,2.452892205,1
4372763,1457587.667,0.0,0,0.914753441,0.0,1
1631511,350.5,407864.75,0,1.838786254,3.064643757,1
4371896,1092974.0,0.0,0,1.143668559,0.0,1
1631744,509.5,407923.25,0,1.83852369,3.06420615,1
4369905,1456635.0,0.0,0,0.915351707,0.0,1
1631545,464.5,407879.5,0,1.838747935,3.064579892,1
4370892,1456964.0,0.0,0,0.915145009,0.0,1
1586747,400.0,396682.0,0,1.890660578,3.151100963,1
4370912,1456970.667,0.0,0,0.915140822,0.0,1
1399494,452.0,279883.2,0,2.143631913,4.287263825,1
4364903,1454967.667,0.0,0,0.916400662,0.0,1
1399675,468.5,466536.3333,0,2.143354707,2.857806276,1
4362901,1454300.333,0.0,0,0.91682117,0.0,1
1399593,398.5,349886.5,0,2.143480283,3.572467139,1
4363873,1454624.333,0.0,0,0.916616959,0.0,1
1135087,1681.0,283725.75,0,2.642969217,4.404948696,1
1137232,1708.0,227427.4,0,2.637984158,5.275968316,1
4361914,1090478.5,0.0,0,1.146285782,0.0,1
1137226,1749.5,379043.3333,0,2.637998076,3.517330768,1
1135281,1705.0,378365.6667,0,2.642517579,3.523356772,1
1137239,1687.5,284284.0,0,2.637967921,4.396613201,1
4361040,1090260.0,0.0,0,1.14651551,0.0,1
1137310,1731.5,284292.25,0,2.637803237,4.396338729,1
1125765,435.0,225129.0,0,2.664854566,5.329709131,1
1125841,423.0,225146.6,0,2.664674674,5.329349349,1
1127942,429.5,281963.75,0,2.659711226,4.432852044,1
1169980,544.5,292457.5,0,2.564146396,4.273577326,1
308891,102963.6667,0.0,0,12.94955178,0.0,1
232465,414.0,46478.0,0,12.90516852,25.81033704,1
310476,77619.0,0.0,0,16.10430436,0.0,1
236182,390.5,47226.4,0,12.70206874,25.40413749,1
306571,102190.3333,0.0,0,13.04754853,0.0,1
224758,539.5,56154.75,0,13.34768951,22.24614919,1
302458,100819.3333,0.0,0,13.22497669,0.0,1
289763,9479.0,96561.33333,0,10.35328872,13.80438496,1
52054,17351.33333,0.0,0,76.84327813,0.0,1
289377,9454.5,57859.2,0,10.36709897,20.73419795,1
54036,13509.0,0.0,0,92.53090532,0.0,1
289553,9455.5,57889.0,0,10.36079751,20.72159501,1
51078,17026.0,0.0,0,78.31160186,0.0,1
288946,9000.5,96304.0,0,10.38256283,13.84341711,1
46054,15351.33333,0.0,0,86.85456204,0.0,1
290189,9009.0,96728.0,0,10.33809,13.78412,1
46011,15337.0,0.0,0,86.93573276,0.0,1
290373,9031.5,96772.66667,0,10.33153909,13.77538545,1
52019,17339.66667,0.0,0,76.89498068,0.0,1
290584,9029.0,96850.33333,0,10.32403711,13.76538282,1
49033,16344.33333,0.0,0,81.57771297,0.0,1
290810,9058.5,96916.66667,0,10.31601389,13.75468519,1
46021,15340.33333,0.0,0,86.91684231,0.0,1
263579,399.0,65878.0,0,11.38178686,18.96964477,1
263752,390.5,65925.5,0,11.37432133,18.95720222,1
263606,464.5,52716.6,0,11.38062108,22.76124216,1
263970,477.5,65982.25,0,11.36492783,18.94154639,1
263689,430.5,87889.0,0,11.37703886,15.16938515,1
264099,422.0,52818.8,0,11.3593766,22.71875319,1
264218,447.0,66043.0,0,11.3542605,18.9237675,1
233489,437.5,58365.25,0,12.84857102,21.41428504,1
233558,416.5,77837.33333,0,12.84477517,17.1263669,1
290321,429.0,58027.4,0,10.33338959,20.66677919,1
11590705,2897676.25,0.0,0,0.431380145,0.0,1
234290,381.5,58557.5,0,12.80464382,21.34107303,1
274907,476.5,54972.0,0,10.91278141,21.82556283,1
11595798,3865266.0,0.0,0,0.344952542,0.0,1
29231,8080.0,9726.666667,0,68.42051247,136.8410249,1
11582833,2895708.25,0.0,0,0.431673322,0.0,1
28241,3692.5,5645.6,0,106.228533,212.457066,1
11583660,3861220.0,0.0,0,0.345314003,0.0,1
28378,3652.5,4720.166667,0,105.7156953,246.6699556,1
11578723,2894680.75,0.0,0,0.431826549,0.0,1
31104,4112.0,5167.0,0,96.45061728,225.0514403,1
32362,4247.0,8076.0,0,92.70131636,154.5021939,1
11563669,2890917.25,0.0,0,0.432388717,0.0,1
30951,4220.0,6179.4,0,96.92740138,193.8548028,1
31488,4251.0,10461.66667,0,95.27439024,127.0325203,1
32481,4313.0,6482.2,0,92.36168837,184.7233767,1
33482,736.0,5577.5,0,59.7335882,209.0675587,1
35422,416.0,8844.0,0,84.69312856,141.1552143,1
76233,394.5,15237.4,0,39.35303609,78.70607217,1
11523677,3841225.667,0.0,0,0.34711143,0.0,1
76759,382.0,15342.2,0,39.08336482,78.16672963,1
11522682,3840894.0,0.0,0,0.347141403,0.0,1
33335,295.5,6647.4,0,89.99550022,179.9910004,1
76987,553.0,19234.25,0,38.96761791,64.94602985,1
11527688,3842562.667,0.0,0,0.346990654,0.0,1
77058,539.0,19252.5,0,38.93171377,64.88618962,1
11524693,3841564.333,0.0,0,0.347080829,0.0,1
76985,503.5,25640.33333,0,38.96863025,51.95817367,1
11525675,2881418.75,0.0,0,0.433814072,0.0,1
77041,428.0,15396.4,0,38.94030451,77.88060903,1
11526674,2881668.5,0.0,0,0.433776474,0.0,1
59397,17996.5,19746.66667,0,50.50760139,67.34346853,1
11521665,3840555.0,0.0,0,0.347172045,0.0,1
45391,13511.5,15118.66667,0,66.09239717,88.12319623,1
11515699,2878924.75,0.0,0,0.434189883,0.0,1
46752,13512.5,9346.0,0,64.16837782,128.3367556,1
11515700,3838566.667,0.0,0,0.347351876,0.0,1
35399,8189.0,8849.25,0,84.74815673,141.2469279,1
11497728,3832576.0,0.0,0,0.347894819,0.0,1
36324,8236.5,12106.0,0,82.59002313,110.1200308,1
11496720,2874180.0,0.0,0,0.434906652,0.0,1
36415,8221.5,7273.0,0,82.38363312,164.7672662,1
11496719,2874179.75,0.0,0,0.434906689,0.0,1
19883,381.0,4958.75,0,150.8826636,251.471106,1
19866,326.5,4962.75,0,151.0117789,251.6862982,1
19686,411.0,4909.5,0,152.3925632,253.9876054,1
19465,346.0,4852.0,0,154.1227845,256.8713075,1
19467,462.5,6484.333333,0,154.1069502,205.4759336,1
15726,7488.5,3126.0,0,190.7668829,381.5337657,1
15721,7489.0,5208.333333,0,190.8275555,254.4367407,1
15356,7486.5,3805.0,0,195.3633759,325.6056265,1
40438,20032.5,8050.4,0,74.18764528,148.3752906,1
11469706,2867426.5,0.0,0,0.435930965,0.0,1
39874,19503.5,13223.66667,0,75.23699654,100.3159954,1
11470739,3823579.667,0.0,0,0.348713365,0.0,1
39680,19502.0,7886.6,0,75.60483871,151.2096774,1
11471690,2867922.5,0.0,0,0.435855571,0.0,1
40881,20029.5,13549.66667,0,73.38372349,97.84496465,1
11468719,2867179.75,0.0,0,0.435968481,0.0,1
40840,19994.0,8089.2,0,73.45739471,146.9147894,1
11467715,2866928.75,0.0,0,0.43600665,0.0,1
40888,19990.0,10125.0,0,73.37116024,122.2852671,1
11467677,3822559.0,0.0,0,0.348806476,0.0,1
40883,19989.5,10124.25,0,73.38013355,122.3002226,1
11466675,2866668.75,0.0,0,0.436046195,0.0,1
379095,14033.5,94758.0,0,7.913583666,13.18930611,1
11115524,2778881.0,0.0,0,0.449821349,0.0,1
379060,13995.5,75804.8,0,7.914314357,15.82862871,1
11114464,2778616.0,0.0,0,0.449864249,0.0,1
1512180,13071.0,302426.4,0,1.322593871,3.967781613,1
9964757,3321585.667,0.0,0,0.401414706,0.0,1
1515500,7007.0,378851.25,0,1.979544705,3.299241175,1
9958401,2489600.25,0.0,0,0.502088639,0.0,1
1514666,14022.0,302922.6,0,1.320423116,3.961269349,1
9961792,3320597.333,0.0,0,0.401534182,0.0,1
1803311,2851.5,360649.8,0,1.663606555,3.32721311,1
9662770,2415692.5,0.0,0,0.517449965,0.0,1
1803233,2851.0,360635.4,0,1.663678515,3.32735703,1
9660791,2415197.75,0.0,0,0.517555964,0.0,1
1803616,2876.5,601186.6667,0,1.663325231,2.217766975,1
9658772,2414693.0,0.0,0,0.51766415,0.0,1
1803694,2875.0,450908.0,0,1.663253301,2.772088835,1
9660817,2415204.25,0.0,0,0.517554571,0.0,1
1803871,2906.0,450943.0,0,1.663090099,2.771816832,1
9658768,2414692.0,0.0,0,0.517664365,0.0,1
1855512,439.0,371086.8,0,1.616804418,3.233608837,1
9593522,3197840.667,0.0,0,0.41694802,0.0,1
1856099,429.5,464013.25,0,1.616293096,2.693821827,1
9590791,3196930.333,0.0,0,0.417066747,0.0,1
1857247,404.0,619067.0,0,1.615294035,2.15372538,1
9587645,2396911.25,0.0,0,0.521504499,0.0,1
1856938,385.0,464231.25,0,1.615562824,2.692604707,1
9589760,3196586.667,0.0,0,0.417111586,0.0,1
1855543,294.5,371102.8,0,1.616777407,3.233554814,1
9591778,3197259.333,0.0,0,0.41702383,0.0,1
1857060,576.0,464246.75,0,1.61545669,2.692427816,1
9587765,1917553.0,0.0,0,0.625797566,0.0,1
1857357,557.0,464327.5,0,1.615198371,2.691997284,1
9583774,3194591.333,0.0,0,0.417372112,0.0,1
1857416,550.0,464342.25,0,1.615147065,2.691911774,1
9582730,2395682.5,0.0,0,0.521771979,0.0,1
1856714,483.0,618889.6667,0,1.615757731,2.154343642,1
9587741,2396935.25,0.0,0,0.521499277,0.0,1
1857203,472.5,464289.5,0,1.615332303,2.692220506,1
9584747,2396186.75,0.0,0,0.521662178,0.0,1
1501769,465.5,375408.0,0,1.997644112,3.329406853,1
9574765,2393691.25,0.0,0,0.522206028,0.0,1
1501782,440.0,375418.0,0,1.997626819,3.329378032,1
9574768,2393692.0,0.0,0,0.522205864,0.0,1
363745,473.5,121210.6667,0,8.247536049,10.99671473,1
363561,435.0,90868.25,0,8.251710167,13.75285028,1
362828,385.5,90699.25,0,8.26838061,13.78063435,1
112407,381.5,22472.2,0,26.68872935,53.3774587,1
9508488,3169496.0,0.0,0,0.420676768,0.0,1
112682,453.0,28166.75,0,26.62359561,44.37265934,1
9506476,3168825.333,0.0,0,0.420765802,0.0,1
9507425,3169141.667,0.0,0,0.420723803,0.0,1
112642,409.5,37536.0,0,26.63304984,35.51073312,1
9516789,3172263.0,0.0,0,0.420309833,0.0,1
112910,411.0,28212.25,0,26.56983438,44.2830573,1
9513927,2378481.75,0.0,0,0.52554534,0.0,1
51253,5520.0,10241.4,0,58.53315903,117.0663181,1
9493746,2373436.5,0.0,0,0.5266625,0.0,1
52079,5519.5,12997.0,0,57.60479272,96.00798786,1
52085,5536.0,12995.5,0,57.59815686,95.9969281,1
52018,5536.5,17300.33333,0,57.67234419,76.89645892,1
51343,5518.5,10248.8,0,58.43055529,116.8611106,1
9492691,2373172.75,0.0,0,0.526721032,0.0,1
52110,5518.5,17321.0,0,57.57052389,76.76069852,1
52186,5535.0,13005.75,0,57.48668225,95.81113709,1
52093,5501.5,17318.66667,0,57.58931142,76.78574857,1
51971,5502.5,12950.25,0,57.7245002,96.20750034,1
38792,424.5,9694.25,0,77.3355331,128.8925552,1
38761,404.0,12905.66667,0,77.39738397,103.196512,1
38882,372.5,9716.75,0,77.15652487,128.5942081,1
24982,772.0,4156.0,0,80.0576415,280.2017453,1
34528,410.0,6896.6,0,86.88600556,173.7720111,1
34795,399.0,5786.166667,0,86.21928438,201.1783302,1
9117257,2279314.25,0.0,0,0.548410558,0.0,1
379642,16509.0,94908.75,0,7.902181529,13.17030255,1
9113379,3037793.0,0.0,0,0.438915138,0.0,1
379058,16507.0,75800.2,0,7.914356114,15.82871223,1
9113780,2278445.0,0.0,0,0.548619782,0.0,1
379465,16554.0,126431.6667,0,7.905867471,10.54115663,1
9111723,3037241.0,0.0,0,0.438994908,0.0,1
1458121,16554.0,291611.6,0,2.057442421,4.114884842,1
8035800,2678600.0,0.0,0,0.497772468,0.0,1
7948081,2649360.333,0.0,0,0.503266134,0.0,1
1808257,9609.5,452055.0,0,1.659056207,2.765093679,1
7666063,2555354.333,0.0,0,0.521780215,0.0,1
1820857,9539.5,606933.3333,0,1.647575839,2.196767786,1
7651807,2550602.333,0.0,0,0.522752338,0.0,1
1820830,9995.0,606914.0,0,1.64760027,2.19680036,1
7650825,1912706.25,0.0,0,0.653524293,0.0,1
1523107,9540.5,304606.4,0,1.969658074,3.939316148,1
7948644,1987161.0,0.0,0,0.62903811,0.0,1
1522493,9045.0,507487.3333,0,1.970452409,2.627269879,1
7946720,2648906.667,0.0,0,0.503352326,0.0,1
1819836,9501.0,454956.75,0,1.648500195,2.747500324,1
7648398,2549466.0,0.0,0,0.522985336,0.0,1
1819647,9507.5,606530.0,0,1.648671418,2.198228558,1
7647312,2549104.0,0.0,0,0.523059606,0.0,1
1819846,9016.5,454959.0,0,1.648491136,2.747485227,1
7664826,1916206.5,0.0,0,0.652330529,0.0,1
1804820,1505.0,360958.2,0,1.662215623,3.324431245,1
7658816,2552938.667,0.0,0,0.522273939,0.0,1
1804793,1502.5,451194.0,0,1.66224049,2.770400816,1
7656845,2552281.667,0.0,0,0.522408381,0.0,1
1804858,1981.0,360953.4,0,1.662180626,3.324361252,1
7655846,1913961.5,0.0,0,0.653095687,0.0,1
1797123,719.0,359421.6,0,1.11288988,3.33866964,1
7637715,2545905.0,0.0,0,0.523716845,0.0,1
1858242,394.5,371639.0,0,1.614429122,3.228858243,1
7585760,1896440.0,0.0,0,0.659129738,0.0,1
1857910,343.5,371579.0,0,1.614717613,3.229435226,1
7584775,1896193.75,0.0,0,0.659215336,0.0,1
1517285,479.5,303425.2,0,1.977215882,3.954431765,1
7572822,2524274.0,0.0,0,0.528204677,0.0,1
1502303,385.5,300451.0,0,1.996934041,3.993868081,1
7576904,2525634.667,0.0,0,0.527920111,0.0,1
1504015,362.0,375990.25,0,1.994660958,3.324434929,1
1504074,341.0,376014.5,0,1.994582713,3.324304522,1
426518,496.5,106623.75,0,7.033700805,11.72283468,1
409818,1058.0,81940.0,0,4.88021512,14.64064536,1
7524868,2508289.333,0.0,0,0.531570786,0.0,1
409821,556.5,136572.3333,0,7.320269093,9.760358791,1
7523835,2507945.0,0.0,0,0.531643769,0.0,1
409797,517.5,81950.6,0,7.320697809,14.64139562,1
7522819,2507606.333,0.0,0,0.531715571,0.0,1
128211,5149.0,32039.25,0,23.39892833,38.99821388,1
7520834,1880208.5,0.0,0,0.664819886,0.0,1
113419,417.5,28342.5,0,26.4505947,44.0843245,1
7516814,1879203.5,0.0,0,0.665175432,0.0,1
113558,444.0,37836.33333,0,26.418218,35.22429067,1
7514804,2504934.667,0.0,0,0.532282678,0.0,1
114524,417.5,28619.0,0,26.19538263,43.65897105,1
7513804,1878451.0,0.0,0,0.665441899,0.0,1
114811,402.0,22957.8,0,26.12990045,52.25980089,1
7510876,1877719.0,0.0,0,0.665701311,0.0,1
113271,299.5,28314.25,0,26.48515507,44.14192512,1
7514808,1878702.0,0.0,0,0.665352994,0.0,1
114387,331.0,38109.33333,0,26.22675654,34.96900872,1
7511821,2503940.333,0.0,0,0.532494052,0.0,1
114662,963.0,38205.0,0,17.44257034,34.88514067,1
7509847,1877461.75,0.0,0,0.665792525,0.0,1
114683,485.5,28660.5,0,26.15906455,43.59844092,1
100832,372.5,25204.0,0,29.75245954,49.58743256,1
53339,13012.0,13315.5,0,37.49601605,93.74004012,1
7500820,1875205.0,0.0,0,0.666593786,0.0,1
53222,6499.0,13266.0,0,56.36766751,93.94611251,1
7500793,1875198.25,0.0,0,0.666596185,0.0,1
40786,438.0,10179.0,0,73.55465111,122.5910852,1
40929,428.0,10218.0,0,73.2976618,122.1627697,1
41018,404.0,10243.75,0,73.13862207,121.8977034,1
41130,384.5,10271.0,0,72.93946025,121.5657671,1
28341,502.0,7061.0,0,105.8537102,176.4228503,1
420866,16998.0,140277.6667,0,7.128159557,9.504212742,1
7067834,2355944.667,0.0,0,0.565944248,0.0,1
420866,16957.5,84167.0,0,7.128159557,14.25631911,1
7069792,1767448.0,0.0,0,0.707234385,0.0,1
421789,17054.5,140576.0,0,7.11256102,9.483414693,1
7063834,1765958.5,0.0,0,0.707830903,0.0,1
422297,17067.0,84446.4,0,7.104005001,14.20801,1
7060937,2353645.667,0.0,0,0.566497053,0.0,1
419450,16920.5,83877.6,0,7.152223149,14.3044463,1
7069804,2356601.333,0.0,0,0.565786548,0.0,1
421974,17009.5,84383.6,0,7.109442762,14.21888552,1
7064857,2354952.333,0.0,0,0.566182727,0.0,1
422295,17040.0,105546.5,0,7.104038646,11.84006441,1
7062938,1765734.5,0.0,0,0.707920698,0.0,1
422726,17080.5,140871.6667,0,7.09679556,9.46239408,1
7059815,1764953.75,0.0,0,0.708233856,0.0,1
